"Indicator type","Indicator","Description"
"FileHash-SHA256","d1462395aa234af851eb465c5e405a304cfd1755f32f237fc7aa53e6b7f1090c",""
"FileHash-SHA256","ced44147a96a17b17ce19669d0c9c850115100dd29d86b8d805414af612598fa",""
"FileHash-SHA256","bd669cdec321fcfa1a755e4d546ab5e56d82740e9cc9624a5bed0f0d8815b307",""
"FileHash-SHA256","b72598579205a607df72aba2a67007c54c6acc595313612a910e5c91f2c42f21",""
"FileHash-SHA256","ac8447631653e31ab87eb73c53bd28e6699291480cf6e7125bceb3aef94624b9",""
"FileHash-SHA256","a78e2382e4e42c7907ed7624494d81bb75f164ae3608f8191ada1824e7cd2235",""
"FileHash-SHA256","8acad7ea0e66c955a1213320cf19f9aac337e3102a9130aec0962fffe3690908",""
"FileHash-SHA256","8a7eb4539c4daa340d6b59a793afaaa320021c6048a019241b68dc5425181ab8",""
"FileHash-SHA256","853573fad48635b9dddaadf3944f5dc9976f8d3291652098e0dc533b253cdbda",""
"FileHash-SHA256","84bc827c5d62ec8a7dfb098b0179b92cdcca5eb59590b57d98decc851b8c047d",""
"FileHash-SHA256","7ba24d7ba3276dd0d36381d1a205d940b33da686bf119e8f267f6800a5d6efc1",""
"FileHash-SHA256","73c02422200560a546249de4c9edabd019695511274a66941d6fa4fa4329e6c2",""
"FileHash-SHA256","682b6dfce7925e57a1b2aa5479093bdc439b49cf730017cec31e45ccb638c3a0",""
"FileHash-SHA256","677201352f982507f3bd8be3d79630715ca6abb4e58bf0c27603fb251b9ad3a6",""
"FileHash-SHA256","3e757252cebe3fdbb709683bbd4095276ef99302944cb47ce7c79a75c031c4d2",""
"FileHash-SHA256","325142b26d053bf867035e481e753528933493deee5720ddeb1309b783cf0049",""
"FileHash-SHA256","2287d7d3e4296949d4648d468bb6ef607a8c23f973990f1d0732dd97984a20a6",""
"FileHash-SHA256","1130e9fef42da23d2f64f0e338219edbb7ea27ab28ad02210ba7f2c830839e14",""
"FileHash-SHA256","09344a66f53a2cfbc8f9422c63dba5f5efff0fe79efb669439e1dabf0abfae60",""
"FileHash-SHA256","f8a5c2ce3c1caa2444330950da3317fe6c16441ec4162cecd1f62e4e496a6473",""
"FileHash-SHA256","ddf09a9e2aae9fc752a8e1f269fc48540c856e539ad46ff2fbd4423be3975ae2",""
"FileHash-SHA256","dcac7c0a08250b164343c102ef9d863a49c44343c6ce3e0cd1197cb7e3198937",""
"FileHash-SHA256","d30fb4aa4860dbb35e771399893ac78970600bd49453fbb7ad6658b3ad0de196",""
"FileHash-SHA256","c6ff0c655c1e94b4d718904bc34c2eb1da639e61c9bca86a0c1a92e9e3db479c",""
"FileHash-SHA256","b5bbe4c8f48e1e88652387858c4cfc062fa9c6f1c188b69307a212169b38c7ef",""
"FileHash-SHA256","a8f0a5b2a29418d80d1cc9b55d1b72c34f1d405c5d8ebb37c4b79072fd119113",""
"FileHash-SHA256","a671ffeb2d58a6c4c4e181778675cbd311f2827e042782798e56f7f6e9e404c3",""
"FileHash-SHA256","9b98272ce3896d462550ca5662e706abd1d2bce51c45de9c8f3f30108391bd33",""
"FileHash-SHA256","955d6ae2a4e34c3b35b72eaff85ada2abe6b6952134cc35124cc5454e981f507",""
"FileHash-SHA256","948302abc505b0d889fc305c64003c59b37ddd8267cdae2ab58318409085ac1f",""
"FileHash-SHA256","756f717692d655e8a9a1859aca1b92db8e6474d8cb3e1e17aecc168ca0cbde12",""
"FileHash-SHA256","5773b37d5e01c4b5edc330b29402e08e9ccbc959d9c4350b50a0313708a118bb",""
"FileHash-SHA256","51d320839599996764810df8ec7bce3e71baf273c7e877bcd86d84c4d84e3b7b",""
"FileHash-SHA256","48ae6c8428e1dd7c4b8f436b5666c10429f0e0f6402d407e2f6c7cd011cbd1a7",""
"FileHash-SHA256","3672a7d498feca08c1ec4f054cd4b2a326d217f80617001e31f907feba021cdf",""
"FileHash-SHA256","2d14eb07170961d1915ffad78f7eaebd731ddfead5bc7488062ca75abf1d8380",""
"FileHash-SHA256","21005f5892ea08c13608f8f965ffd661898240f2ea8b9b67edd5110600aaac5e",""
"FileHash-SHA256","202a15dea9a10e17a7c3d51ef833757aadda15ba0abac20de0e800b930954f4a",""
"FileHash-SHA256","0b22cc4c18d14ecd0dd69366ee4c519ed13e2f1c9675105d77f1a5321ce063b1",""
"domain","texas-bank.com",""
"domain","simmesportstatebank.net",""
"domain","navymwrsaratoga.com",""
"domain","navymwrportsmouthshipyard.net",""
"domain","navymwroceanadamneck.org",""
"domain","navymwroceanadamneck.net",""
"domain","navymwrnewport.org",""
"domain","navymwrnewport.net",""
"domain","navymwrnewlondon.net",""
"domain","navymwrnavalstationnorfolk.net",""
"domain","navymwrmidlant.com",""
"domain","navymwrmechanicsburg.com",""
"domain","navymwrjblittlecreekfortstory.org",""
"domain","navymwrjblittlecreekfortstory.com",""
"domain","navymwrhamptonroads.net",""
"domain","navymwrhamptonroads.com",""
"domain","navymwrgreatlakes.net",""
"domain","navymwrearle.com",""
"domain","mymsb.bank",""
"domain","kensington.bank",""
"domain","heartlandstatebank.com",""
"domain","generositlabs.com",""
"domain","fortislife.com",""
"domain","avatradeinvest.com",""
"domain","austinfc.com",""
"domain","arcadian.bank",""
"domain","terracasahomes.ca",""
"domain","jankyassav.com",""
"domain","greekdelidc.com",""
"domain","concordglobalsolutions.com",""
"domain","cfrideauregistry.com",""
"domain","cfregistryresidences.com",""
"domain","74nicholas.com",""
"domain","myoffices365.com",""
"domain","lendwithalvarez.com",""
"domain","josholsonhomeloans.com",""
"domain","gambeteandofuerte.com",""
"domain","dan-test-phish.com",""
"domain","copacorrecaminosnl.com.mx",""
"domain","asiteworks.com",""
"domain","arcticserviceshvac.com",""
"FileHash-SHA256","f821a02ad28471652e6524b3cc104be70e1931fefc728066856560e5e84f954a",""
"FileHash-SHA256","e04d3d7c1e1779bcab2f3843b6dc91ffdaa81c565b8225f8b5b9920dcb278b25",""
"FileHash-SHA256","d25d84a28c52efab28116d8b526f34fd3f99906e7ceefc680d4b2d0dd1ebc077",""
"FileHash-SHA256","c4742956e127ec803982e9f2c904e1e54fb3cced714b36821fd4b292c431c3a2",""
"FileHash-SHA256","c0b5f51d8f37a3dd0ed4f3fa897599fb1ada21be3015b0e9a2f5ec6370b7631b",""
"FileHash-SHA256","b74c02e28b10dc760712cc9b83c96ae087d8fe0c844e0e37a7d66cd039d61090",""
"FileHash-SHA256","a407d97194874a8389897a296ec214c19b5833462f59db89a4e5f46a37a90b57",""
"FileHash-SHA256","a164e9c66aad1aa1303ac555182c96518e380d310fc104f20fa3c0e080bb4f9a",""
"FileHash-SHA256","9047d16fb0c4b5b37262dace2a9a185b43fe1aadbefb60a8034a616cc47592fd",""
"FileHash-SHA256","7cea386160f6ff72fb577b58bf6c2f18ffb950b37a8d86a9893027d57eb93548",""
"FileHash-SHA256","7a1fd190a1a19f0504496903708e374de15f8c4617a2ca1f5db5183be072b3c9",""
"FileHash-SHA256","5d6784b6dacd7b11c0a974895163f4eb2722aecc913e7d05f47c3d6f77fb13d3",""
"FileHash-SHA256","569afbf355aa66b7fd352422ad9dc98d5942e6210ed3e4ebf1d669ec664961d8",""
"FileHash-SHA256","29dc4662b850d735d5c1ed71690093599a7424ac4feaa11293f25af987896c0a",""
"FileHash-SHA256","1c2a23806b09892c5fa997e67c793f2ffe74a60912ff6172ddd465523402a8a9",""
"domain","yandexmedia.ru",""
"domain","yandex.co.il",""
"hostname","www.xn--d1acpjx3f.xn--p1ai",""
"domain","preview-adfox.ru",""
"hostname","pass-test.edastage.ru",""
"hostname","name.rodnik-cmw.ru",""
"hostname","m.yandex.uz",""
"hostname","m.yandex.lv",""
"hostname","m.xn--d1acpjx3f.xn--p1ai",""
"domain","lapt.name",""
"domain","ybhash.xyz",""
"hostname","www.kno2fy.com",""
"hostname","www.imperialbrands.be",""
"hostname","www.deptagency.com",""
"hostname","wss.moonriver.moonbeam.network",""
"hostname","web3-quest.deptagency.com",""
"domain","uxinim-client20.com",""
"hostname","systest3.jula.no",""
"domain","smart-life-insurance-rates.com",""
"hostname","qa-ca-vxl-caecom-2707-welcomebackerrorha.az.ssdgws.co.uk",""
"domain","nyimak.xyz",""
"domain","halebreathing-leadinginvention.com",""
"domain","haircaretransformed.com",""
"hostname","akrab.line.pm",""
"FileHash-SHA256","e4950c962ab3f8a1859a4e81726bdea0523dd345207e03a35cbcaf51c76a12f6",""
"FileHash-SHA256","c9c8f0559e74a4ee005a13e266761a9f259067afe4d4bd5432c9a935ef284dd6",""
"FileHash-SHA256","c6106fd081d08ca990d0f25675c1c408b59b29bd506a1063b2da4babce1e271c",""
"FileHash-SHA256","c2b9f605fbeb0f05d716d6c169b430ae51a7cbea31915b6f1cfe3264d24dc7ed",""
"FileHash-SHA256","b649dc9e4a40caa7322a15b65da9ea9a9b09729c13534e004cbfcaa1900d1408",""
"FileHash-SHA256","a00719cfe02b2359d2cbd4f22a4ec82eb529ceea512553f983cf7c790bff2b21",""
"FileHash-SHA256","92e6e3949bf5b1aa1c080410b2798a85602990a48271892251c3a3911365c867",""
"FileHash-SHA256","8a032d84d6da1a5b4afb83c4b9cd9be1fbebb29f3933a09eedc5955c899b1fbf",""
"FileHash-SHA256","8419a0d98730cc38ad44d6519bb02655c12d1655e249332eba5c4be577e71d07",""
"FileHash-SHA256","8192ca271fedc3036ef8c9bccb76b54046784f149f6939b61ef9d6ffd51cd598",""
"FileHash-SHA256","7ff471a44d31e6eb0402a8a5d20fd6ffc908b584c5455c7399199637fd20cb6f",""
"FileHash-SHA256","7bb2a37391b93add4d86763c31b719722a3a27e6c1ebd8a44d199b4f48eaca30",""
"FileHash-SHA256","702e7278403e189d2ce53c4b67ba8545e0eaa485c508614e66f7970fe08445be",""
"FileHash-SHA256","70219ef400c845e07c25b0dbe35700747a50d2e21f838a831a5c58483119aeb5",""
"FileHash-SHA256","6e230329d2615e7adec69a286e4ed8fdd6f78991b90bdaf63c74dec57b5a6e7f",""
"FileHash-SHA256","62e145faa1f1841ebe46ebd2b6c63b548d64afb220b21e8a38416bd3a2d19bce",""
"FileHash-SHA256","55537f0879225eec6b2df607ac35a573e018454aebe6b3f8c5f66cc98594c832",""
"FileHash-SHA256","518c31fa4d4d8b33597a018a9a6bafb8480db34b7231ea3dd89e0b27a886338f",""
"FileHash-SHA256","518bc14c41b0fcbe81d4aea0d52908785e4cc593a0912df3e36608d20a3b0408",""
"FileHash-SHA256","0cb1ddbffb3fe53a67bc9a3710c2b6110869cccde3764549a5b2df2e63f60202",""
"URL","https://envkkpdd3v57g2ybpbzfawu3hixpavwz.ps6vf4oyhmrfs3t6y2sa.1.0.ozlnabtsgij2f5y455ywbxylg4.4d6vd7y.dns0.org",""
"hostname","envkkpdd3v57g2ybpbzfawu3hixpavwz.ps6vf4oyhmrfs3t6y2sa.1.0.ozlnabtsgij2f5y455ywbxylg4.4d6vd7y.dns0.org",""
"domain","dns0.org",""
"FileHash-SHA256","f8741b1590aa4c0ffe77b5440e1f9eb0921b21dcd0d1eee90444cd037f746b96",""
"FileHash-SHA256","f36b2c802a553a68ad7b6a3bd2b679e72450a7a9b622c3d0da082d53d616ac8f",""
"FileHash-SHA256","ee59bf30c6ee5586100e30774fd6d65843c4482b4baba80023190a78108a8f73",""
"FileHash-SHA256","e1e20e4010ea8fa56b272b6e615739f4f2126086b7fdc57063461c30d06e9a6e",""
"FileHash-SHA256","c9a53d0d124e072d52ba58eb746af1db14b3be4c01cd017af11153f88ef54ad4",""
"FileHash-SHA256","a29863268b9b132da96888cf804f6a49821cf7aa67aabc6c6f4d926dd9ae0c46",""
"FileHash-SHA256","91821f9bff5117808bcbe3d34dc82dcb56bafedcefa29d9c913547f2f523afbd",""
"FileHash-SHA256","6d5d9c9c8f9360f3e95e11a0798ab0973081ede4b70755640cfd6d51538aff27",""
"FileHash-SHA256","5e8fd94bd447b6bc728833e4f7d6c1b67043ebfebee3250626d8cd89b3f7e045",""
"FileHash-SHA256","3d5011c31a738e255a74eeb58f51e2db5a692b53853102d66538f6736c3436e2",""
"FileHash-SHA256","2d4f6fa041c8ff19c79e267f071b3d35b9983b2a6ad3111f2f9079e7d74dcfae",""
"FileHash-SHA256","219bccef8789680cc13ba5008098f693d062da908e34cf5d803bd1f769eb79f8",""
"FileHash-SHA256","1e77fb9c0db170946a9141e73d72b71ce9ca2255974b410329cf8af9d4ada4de",""
"FileHash-SHA256","085753212cecb557e9fbc7bb043268e4a56a440e19e0eb37c77ed53401509399",""
"FileHash-SHA256","01ea57fa22a29e50e58a8b34954bdc94e408065540480b27a42618b5d2639676",""
"URL","http://yandex.ocsp-responder.com/favicon.ico",""
"URL","http://yandex.ocsp-responder.com/",""
"URL","http://subca.ocsp-certum.com/MFIwUDBOMEwwSjAJBgUrDgMCGgUABBTYOkzrrCGQj08njZXbUQQpkoUmuQQUCHbNywf%2FJPbFze27kLzihDdGdfcCEQC1rQ9jhUzEYi5LOSOykAIW",""
"URL","http://yandex.ocsp-responder.com",""
"URL","http://cacerts.digicert.com/DigiCertGlobalRootG2.crt",""
"URL","http://5.45.205.245:80",""
"URL","http://184.26.53.176:80",""
"URL","http://104.18.10.39:80",""
"IPv4","5.45.205.245",""
"IPv4","184.26.53.176",""
"IPv4","104.18.10.39",""
"hostname","yandex.ocsp-responder.com",""
"hostname","tech.certum.pl",""
"hostname","subca.ocsp-certum.com",""
"hostname","ocsp.certum.pl",""
"hostname","ns1.yandex.ru",""
"hostname","ns1.p03.dynect.net",""
"hostname","httpyandex.ocsp-responder.com",""
"hostname","dns1.easydns.com",""
"hostname","cacerts.digicert.com",""
"domain","godaddy.com",""
"FileHash-SHA256","1517a70c71b2f95f6fd2554251af5cf94256c9e783c331056b4622dbd624b11c",""
"FileHash-SHA256","1f7be11ae0d7bd3e7d92d3162206b125c81f51490add154e2a52523a483728ad",""
"FileHash-SHA256","4d9318423f10e6f991fdb16d7fc318ea0e114f491c756a176a441eeeec449639",""
"FileHash-SHA256","52ace9f24c61867a15e94f8a222170c713b7c3b128a71029986ba4266d77769a",""
"FileHash-SHA256","59654c701d441e5df10ae0a71dc07d4e8e3ef8f1f58a47c1a359f7c7c6830821",""
"FileHash-SHA256","600fcaa44ebf48e72ad1748bc227980574daf97ac2f4e9573247cfb12e6e9a4f",""
"FileHash-SHA256","7743e661af0dec1b33f6f12d0b0f853e4e9a85fc78933810d7f7002c7ae78f48",""
"FileHash-SHA256","7a39dd20fed369ac2492187146494533aad9076cd3a602fab8fda8cb435b92fe",""
"FileHash-SHA256","7f2085cddb6f87fe47e95c0291d952528ac81e9a56d17c757ecdf25e789a8bdb",""
"FileHash-SHA256","92b89a588f5d2b27ecbf387d3054ff628cf49a0d91de827fea3cdbf494727a85",""
"FileHash-SHA256","9341ad0200374a3b78c761eaed8f124b260c929c10411643b56563af6c2d8d32",""
"FileHash-SHA256","a810dea059d1d72f0a460b3185510caa22539a6e79ee4348c2a7e0902f6429aa",""
"FileHash-SHA256","b64e951781804e920acc3039b2cdf5e17dad7d5291b52ddd3ba2b4ea1f58ba20",""
"FileHash-SHA256","b6ff6d970ab6721d8c857cc9aab4076576eb3c8619359fa1816b24fc4fa6f805",""
"FileHash-SHA256","bafaca69c5a516252960478ec27b90858c6974b26815dbf585630e884179ee5a",""
"FileHash-SHA256","bcfcaf5fa04adbb442b5cb7a892e861092014c80300ac00e4552faaacf329754",""
"FileHash-SHA256","d9608318f2d91e729d500dad2a00b64d6ca6215adc659ec36c3c72e5dcc91edf",""
"FileHash-SHA256","e476940c2d01ca86f4e8628541663a7dc0d51297c7f26dfdf7c335e2cb8564f9",""
"FileHash-SHA256","ebd2e5c010645eeefb4ea551bf535ad6e01263aded912b167fd6fea7b623863f",""
"FileHash-SHA256","ff40caf99dcd86bdc9fd2f332f5ac071cad9a80917455ac3590400e274d44fc8",""
"hostname","dsx.weather.com.edgekey.net",""
"hostname","watsonads.cogads.weather.com",""
"FileHash-SHA256","bfae6397129fa4632faf7fa7e8cb71bb7d464b208d72caf9470129f586de6984",""
"hostname","api.weather.com",""
"hostname","dsx-secure.weather.com",""
"hostname","dsx-secure.aws.weather.com",""
"hostname","icons-aa.wunderground.com",""
"hostname","pmd-www.weather.com.edgekey.net",""
"hostname","samsung.weather.com",""
"hostname","wsidata.weather.com.edgekey.net",""
"FileHash-SHA256","cd8d0e67ba306f256b76f660093c073134dcc8cc930aa7c306d44f0a888e7851",""
"FileHash-SHA256","a5c390869970b4a1e5360d442aadc94806479c161d8614b2d94fb1223407dd27",""
"hostname","profile.wunderground.com",""
"hostname","resize-ak.wunderground.com",""
"hostname","wunderground.com.edgekey.net",""
"hostname","www.wunderground.com",""
"FileHash-SHA256","14be6dde8c0fbda0352c3b7fceaccb796c628dd15f6c4e8cf26c1bfbc4e86e65",""
"hostname","widgets.media.weather.com",""
"hostname","widgets-lts.media.weather.com",""
"hostname","widgets-red.media.weather.com",""
"FileHash-SHA256","f3cfb68fcab2dec6b6d151917a2589eb784384e89cac59234b1ac89e5416bf89",""
"FileHash-SHA256","dc83a136beaa85a14330924f9712465fb1cb83324831d31d4a14acccc72091c9",""
"FileHash-SHA256","db1699a9a3621206d7ed4c45225dd0ae9438e7fff6a9b539a0c49781e5daede1",""
"FileHash-SHA256","bc4f9ffde2e5fd7c1e1eef92ba2303a54ea7de40bd42ef6557e231c18416f847",""
"FileHash-SHA256","bad386d812a0eb57dcd11f7a59d30cd32c86d48a69e7a1fba269f53b0d7186a7",""
"FileHash-SHA256","a6ae95193f8c403456ac43fe8f18dbe9d0cdf1c3c19565105733eac376c287b4",""
"FileHash-SHA256","97a195edf7f3cace0a021bc2afbfd935fa4c379447043dfbb21c8e2cce7db7cf",""
"FileHash-SHA256","935375b12e0b5884d379c955404714336da5a868203821925d489ea22612272c",""
"FileHash-SHA256","79a4fe6cce496b3947687f2b017305c8353f2a596188d9099f0e9575ddc923f7",""
"FileHash-SHA256","78694387e76f6f3aadbd3a3876367a93c47adf63f533e6efa27cf13c5bc87de9",""
"FileHash-SHA256","73ce6dfb46330b637e712c87baecc90a1345ba15dba0cc1afd7387c42c111dae",""
"FileHash-SHA256","71cdac2145309d0b9710bae325bda613ff3b3110b52187cb876a9d2f9a230f44",""
"FileHash-SHA256","5e9aa7336bee9f2cb18b472dba7a391f029fdba9f370e51c597811b200a9aa83",""
"FileHash-SHA256","3f5cb7107b68c4f6a185b3dcf10b12317682571523f801a6413be4913130af56",""
"FileHash-SHA256","395b1d30833eba14f130958de6d72abd93b1b8d5c7a0c9689d0e8eb09911ebc9",""
"FileHash-SHA256","2a5f83671d0f7fec6f50bcdfe15aef085624bcbce105ddd197d427a09c002ee1",""
"FileHash-SHA256","22bda79f2f156996935f7d2a07f3ae674c86a7aad07319855ae4839b30d77f32",""
"FileHash-SHA256","1f190049cae25dd44e9684ec189efbd5ef883148ed28394b9063eae918c65ffd",""
"FileHash-SHA256","038122a11b6b4292829f84c088c3353b63ce5f7cf9a76fafef5b93671195ef39",""
"FileHash-SHA256","00636299ec72c8526ee80e457eb08ed63288126103ac7f29e356da9e47dcd423",""
"FileHash-SHA256","b8e3cb36953b3b6c7ff4863ad90f3550385783803d2dff1199da9350f5239b94",""
"FileHash-SHA256","a41e39449557b7776c02fb87ed83423015975f3df179657c202d31f167960591",""
"FileHash-SHA256","84e17507cb0a35f57b35d3a706d608a3f5d966794e197dfb42a2b32b14b9f9a2",""
"FileHash-SHA256","18fdcaafe95af23811bd00b890a31b5c16761cabfc78e23b9aeaac55d41f5ae1",""
"hostname","clck.yandex.ru",""
"hostname","crash-reports.browser.yandex.net",""
"email","manvimishraa5417@gmail.com",""
"hostname","rqtcloud-web-dev.maxcloud.wsi.com",""
"FileHash-SHA256","bdb0ed405f1ac16cf0f1b7a5b1e9794405926a51f056963385e480b20f27f53b",""
"FileHash-SHA256","a3e4b02d3c4406fea1d158cbd69025ea7d9fb3567f239d2061e089224faf3c71",""
"FileHash-SHA256","10d9f32022af4e466505e5619d1b610da1059928eadd6efce81b95c66e3ba54f",""
"hostname","ctldl.windowsupdate.com",""
"domain","disallowedcertstl.cab",""
"URL","http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?95c5a8315969a6f3",""
"URL","https://remote-config.gog.com/components/webinstaller?component_version=2.0.0",""
"URL","https://remote-config.gog.com/components/webinstaller/clients/1971477531?component_version=2.0.0",""
"URL","https://remote-config.gog.com/components/webinstaller/clients/1207658754?component_version=2.0.0",""
"URL","https://remote-config.gog.com/",""
"URL","http://galaxy-client-reports.gog.com/problem.php",""
"URL","http://clck.yandex.ru/click/dtype=stred/pid=198/cid=73191/path=3x.errors.openmutex_failed.2/ui=",""
"URL","http://crash-reports.browser.yandex.net/submit?product=Yandex&version=21.5.3.740",""
"URL","http://api.weather.com/v3/aggcommon/v3-wx-forecast-daily-10day;v3-wx-forecast-hourly-12hour;v3-wx-observations-current?format=json&geocode=51.500",""
"hostname","wsimap10.weather.com",""
"hostname","wsimap8.weather.com",""
"FileHash-SHA256","ff9a78d27cc08e21e7875c6111b5e58459a78c079117dd791e02591a8efef40d",""
"FileHash-SHA256","e46de156779fc4c61f4802724e1072acbb24a8c33a83053d6f9f6e167a12e646",""
"FileHash-SHA256","cbb20e92152c0946229c09fb46a45a93695acc286daadfbbb3c5815835de4721",""
"FileHash-SHA256","c2229ae7426e80f2e02bfb7e3939214f49bbe2b800c2e5fc2d2a0eb8cced63d4",""
"FileHash-SHA256","bcb5af0f2c8ee25d7e489ca9151d086f8b733cfef13b07e6531af42ec484dc27",""
"FileHash-SHA256","bb1ff1898c2a375c55647a9429a477ac99f4002e7d34c5ced4bd598babd88a28",""
"FileHash-SHA256","acab85a807cbf1649d19d1e1e217aff4492b351318e8ca36871e04ff7165e5c0",""
"FileHash-SHA256","9f78127164ce37b9c2b0ab6fd41ddb6401ec4e5365f23f10beed257ded220427",""
"FileHash-SHA256","98abfd2f8788b4fa154d64847ddd19cfb858b5f1f4adbed310f11a5b562743ac",""
"FileHash-SHA256","98a62eeec4184cc4e86d3ffb6fe5571bfeb604f699cd8e584ce981cb56d6f90c",""
"FileHash-SHA256","9222379bc660d6deb88daa93d7aeff9529a9639244b0c621ccf42573810b92f7",""
"FileHash-SHA256","8ff01d194d5f66fa6b2419283e7d3c57e0e3b6841019f57a20628d3fe56a8365",""
"FileHash-SHA256","889be6f0aae0f99745aae035f32046c0d0bf1a097813eb4cbda2bd291eee73d2",""
"FileHash-SHA256","864bf82a29cc341b105112f1f2a34c569cf18a1438692bc2d723a70e0525e934",""
"FileHash-SHA256","79eed5e2c8e498e2dd4d670039384ccaad5d2f281347e2d8b4b2f9d454fad463",""
"FileHash-SHA256","6b3cbe3c7ccba2f1b1752e7170709a8295878d2427c25ed409df180189b2c2d3",""
"FileHash-SHA256","4014a08c616d1d06c67017680799830606f24ebda74fa4147fb4aeac060af5b7",""
"FileHash-SHA256","2be32ed5f8b9b6ae680f13848cd3a35d790ec1c182486395a340f5860a31014e",""
"FileHash-SHA256","27cd9fba00ad24a8668ff607a3e2b413f75f3d2ca0f26651546983b30e4bd201",""
"FileHash-SHA256","0a31c2f0f942b02d4748aa224645df6b074d855b2e1186ea7ba1a9afd3ee8799",""
"domain","gog.com",""
"hostname","galaxy-client-reports.gog.com",""
"hostname","remote-config.gog.com",""
"URL","https://zeitfracht-admincenter.tvapp-server.de",""
"URL","https://zeitfracht-admincenter-cdn.tvapp-server.de",""
"URL","https://telekasper-pk4083-video-stor.tvapp-server.de",""
"URL","https://telekasper-pk4083-admincenter.tvapp-server.de",""
"URL","https://telekasper-pk4083-admincenter-cdn.tvapp-server.de",""
"URL","https://smartsignage-admincenter.tvapp-server.de",""
"URL","https://smartsignage-admincenter-cdn.tvapp-server.de",""
"URL","https://porsche-pk0081-video.tvapp-server.de",""
"URL","https://neff-pk0171-cdn.tvapp-server.de",""
"URL","https://kicker-pk1173-cdn.tvapp-server.de",""
"URL","https://goalplay-pk1498-cdn.tvapp-server.de",""
"URL","http://zeitfracht-admincenter.tvapp-server.de",""
"URL","http://zeitfracht-admincenter-cdn.tvapp-server.de",""
"URL","http://telekasper-pk4083-video-stor.tvapp-server.de",""
"URL","http://telekasper-pk4083-admincenter.tvapp-server.de",""
"URL","http://telekasper-pk4083-admincenter-cdn.tvapp-server.de",""
"URL","http://smartsignage-admincenter.tvapp-server.de",""
"URL","http://smartsignage-admincenter-cdn.tvapp-server.de",""
"URL","http://porsche-pk0081-video.tvapp-server.de",""
"URL","http://neff-pk0171-cdn.tvapp-server.de",""
"hostname","zeitfracht-admincenter.tvapp-server.de",""
"hostname","smartsignage-admincenter.tvapp-server.de",""
"hostname","porsche-pk0081-video.tvapp-server.de",""
"hostname","peugeot-pk0630-video.tvapp-server.de",""
"hostname","peugeot-pk0630-storage.tvapp-server.de",""
"hostname","peugeot-pk0630-cdn.tvapp-server.de",""
"hostname","peugeot-pk0630-acc.tvapp-server.de",""
"hostname","internal-pi0000-video.tvapp-server.de",""
"hostname","cdn.tvapp-server.de",""
"hostname","aldi-pk2045-video-stor.tvapp-server.de",""
"hostname","aldi-pk2045-cdn.tvapp-server.de",""
"URL","https://www.netzkino.de",""
"URL","https://www.cer2.netzkino.de/category/weihnachtsfilme-frontpage",""
"URL","https://www.cer2.netzkino.de",""
"URL","https://www.amazontv.netzkino.de/category/katastrophenfilme",""
"URL","https://www.amazontv.netzkino.de",""
"URL","https://token.netzkino.de",""
"URL","https://pmd.netzkino-and.netzkino.de",""
"URL","https://payment.netzkino.de",""
"URL","https://login.netzkino.de",""
"URL","https://data.netzkino.de",""
"URL","https://chromecast.netzkino.de",""
"URL","https://auth.netzkino.de",""
"URL","http://www.cer2.netzkino.de",""
"URL","http://www.amazontv.netzkino.de",""
"URL","http://token.netzkino.de",""
"URL","http://payment.netzkino.de",""
"URL","http://login.netzkino.de",""
"URL","http://data.netzkino.de",""
"URL","http://chromecast.netzkino.de",""
"URL","http://auth.netzkino.de",""
"URL","https://videos.storiya.today",""
"URL","http://videos.storiya.today",""
"hostname","www.cer2.netzkino.de",""
"hostname","www.amazontv.netzkino.de",""
"hostname","token.netzkino.de",""
"hostname","payment.netzkino.de",""
"hostname","login.netzkino.de",""
"hostname","data.netzkino.de",""
"hostname","chromecast.netzkino.de",""
"hostname","auth.netzkino.de",""
"URL","http://vfaut.sirionone.cloud/",""
"URL","http://auaut.sirionone.cloud/",""
"hostname","vfaut.sirionone.cloud",""
"hostname","qavf.sirionone.cloud",""
"hostname","auaut.sirionone.cloud",""
"hostname","auaut-bi.sirionone.cloud",""
"domain","netzkino.de",""
"domain","tvapp-server.de",""
"domain","storiya.today",""
"URL","https://zkhz6m0robpwsy22.myfritz.net/owa/",""
"URL","https://xbnsteovud2cmttx.myfritz.net/",""
"URL","https://xbnsteovud2cmttx.myfritz.net",""
"URL","https://serverpws.1luwcoprnrjeqeqx.myfritz.net:22085/authentication/locked",""
"URL","https://s86ja4qanop79vup.myfritz.net:48118/",""
"URL","https://pzghwnk7is0iw3sf.myfritz.net:43146/",""
"URL","https://jpsi26p3thiybxcf.myfritz.net:44354/myfritz",""
"URL","https://buhn0n5cf5mwghj0.myfritz.net/",""
"URL","https://6jkhl1u5qtb1xvab.myfritz.net/owa/",""
"URL","https://66asph4shhraobuj.myfritz.net:7964",""
"URL","https://5gpzavbbv2gq1dwg.myfritz.net/",""
"URL","https://5gpzavbbv2gq1dwg.myfritz.net",""
"URL","https://3i97m9e17phld5f9.myfritz.net/login",""
"URL","https://3i97m9e17phld5f9.myfritz.net/",""
"URL","http://zkhz6m0robpwsy22.myfritz.net/owa/auth/logon.aspx?url=https://zkhz6m0robpwsy22.myfritz.net/owa/&reason=0",""
